epoch,train_loss,train_err,test_err
78,2.222301959991455,0.90018,0.9002
79,2.175454616546631,0.9,0.9
80,2.2790794372558594,0.89842,0.8979
81,2.1639950275421143,0.90014,0.9001
82,2.1750102043151855,0.90096,0.901
83,2.188662528991699,0.89682,0.8945
84,2.1560826301574707,0.89582,0.8931
85,2.1676182746887207,0.9249,0.9211
86,2.1982903480529785,0.89692,0.895
87,2.205360174179077,0.89366,0.8922
88,2.1483547687530518,0.87366,0.8665
89,2.209751844406128,0.89994,0.9
90,2.228097677230835,0.83426,0.8369
91,2.1297831535339355,0.90756,0.9076
92,2.167879104614258,0.89704,0.8962
93,2.145142078399658,0.8973,0.8955
94,2.0981619358062744,0.82502,0.824
95,2.227646827697754,0.90252,0.9003
96,2.2161688804626465,0.89324,0.8887
97,2.124626874923706,0.91494,0.9141
98,2.1345326900482178,0.89788,0.896
99,2.1876206398010254,0.93068,0.9279
100,2.201608180999756,0.8913,0.8877
101,2.137178421020508,0.89382,0.8921
102,2.1931509971618652,0.87708,0.8795
103,2.1577095985412598,0.9,0.9
104,2.2773730754852295,0.90768,0.905
105,2.2026431560516357,0.90038,0.9016
106,2.1465187072753906,0.85228,0.8522
107,2.0933022499084473,0.89738,0.8957
108,2.230860948562622,0.90388,0.9049
109,2.134323835372925,0.8976,0.8968
110,2.151793956756592,0.9,0.9
111,2.1090221405029297,0.9357,0.9319
112,2.1430232524871826,0.92898,0.9291
113,2.1590065956115723,0.93222,0.9307
114,2.236797571182251,0.8971,0.8963
115,2.1764729022979736,0.8227,0.8239
116,2.1732192039489746,0.89874,0.8946
117,2.1629321575164795,0.90132,0.9024
118,2.2738900184631348,0.903,0.9021
119,2.1283247470855713,0.88428,0.8788
120,2.192582130432129,0.90966,0.9089
121,2.1466078758239746,0.9144,0.9126
122,2.2072081565856934,0.91506,0.9124
123,2.1760120391845703,0.91584,0.9168
124,2.085796356201172,0.89558,0.8935
125,2.2906038761138916,0.82154,0.8175
126,2.116062641143799,0.849,0.8455
127,2.1713271141052246,0.82642,0.8209
128,2.185920238494873,0.84352,0.8392
129,2.1413350105285645,0.85918,0.8509
130,2.122126579284668,0.83512,0.8316
131,2.1163792610168457,0.8374,0.833
132,2.1624765396118164,0.87922,0.8745
133,2.1006245613098145,0.82488,0.8202
134,2.1705517768859863,0.88378,0.8807
135,2.1587376594543457,0.86208,0.8544
136,2.169811964035034,0.8473,0.8385
137,2.103867292404175,0.83034,0.8268
138,2.1650424003601074,0.8281,0.8242
139,2.2648472785949707,0.8978,0.8971
140,2.23279070854187,0.85656,0.8479
141,2.108855962753296,0.85738,0.8504
142,2.142033100128174,0.87902,0.8756
143,2.33634614944458,0.84118,0.8379
144,2.1364521980285645,0.82292,0.8191
145,2.1041057109832764,0.82464,0.8206
146,2.1430087089538574,0.83502,0.8323
147,2.2254064083099365,0.8575,0.8502
148,2.160261631011963,0.8747,0.8688
149,2.2406859397888184,0.83076,0.8292
150,2.1921582221984863,0.89726,0.8949
151,2.1875452995300293,0.8387,0.8325
152,2.156827688217163,0.85412,0.8473
153,2.184293508529663,0.8704,0.8645
154,2.154552936553955,0.82944,0.8246
155,2.218169689178467,0.86384,0.8562
156,2.163811445236206,0.87546,0.8707
157,2.2711825370788574,0.82284,0.8207
158,2.0919201374053955,0.86748,0.8633
159,2.147022247314453,0.8433,0.8371
160,2.1143603324890137,0.90936,0.9059
161,2.2017316818237305,0.83624,0.8324
162,2.1228268146514893,0.8748,0.8764
163,2.2418010234832764,0.90304,0.8996
