epoch,train_loss,train_err,test_err
88,0.025636974722146988,0.007,0.0807
89,0.051312267780303955,0.00644,0.0805
90,0.017426680773496628,0.00614,0.078
91,0.007853692397475243,0.0056,0.0809
92,0.010905534029006958,0.00496,0.0798
93,0.014000284485518932,0.0043,0.0822
94,0.05285004526376724,0.0043,0.0805
95,0.029141277074813843,0.00422,0.0825
96,0.042727041989564896,0.00346,0.0795
97,0.023958247154951096,0.0031,0.0797
98,0.008414668031036854,0.00272,0.0805
99,0.01858014427125454,0.00286,0.0797
100,0.007696762681007385,0.00326,0.0807
101,0.00397827010601759,0.00282,0.0805
102,0.03570863604545593,0.00228,0.082
103,0.014921039342880249,0.00228,0.0803
104,0.011377906426787376,0.0022,0.0805
105,0.021801847964525223,0.00268,0.0803
106,0.0018160820472985506,0.00216,0.0818
107,0.022981971502304077,0.0021,0.0795
108,0.0022982656955718994,0.00212,0.0786
109,0.007576489355415106,0.00158,0.0795
110,0.010196668095886707,0.00208,0.0782
111,0.02024257183074951,0.00132,0.0797
112,0.04844404011964798,0.00192,0.0781
113,0.004866969771683216,0.0014,0.0804
114,0.015940874814987183,0.00178,0.08
115,0.06554263830184937,0.0018,0.0791
116,0.007203268818557262,0.00112,0.0828
117,0.006439811084419489,0.00144,0.0794
118,0.008175134658813477,0.0015,0.0791
119,0.010260271839797497,0.0016,0.0792
120,0.0029394389130175114,0.00154,0.0773
121,0.00133514404296875,0.00168,0.0775
122,0.002928531263023615,0.00102,0.0783
123,0.00034786463947966695,0.00088,0.0771
124,0.0030078112613409758,0.00082,0.0759
125,0.0021657110191881657,0.00066,0.0768
126,0.0007575511699542403,0.00078,0.0763
127,0.0033023059368133545,0.0006,0.0764
128,0.0030859769321978092,0.00068,0.0779
129,0.000815790903288871,0.00062,0.0772
130,0.0007432818529196084,0.00044,0.0766
131,0.002126938197761774,0.00046,0.0771
132,0.0014073431957513094,0.00026,0.0774
133,0.001286578131839633,0.00038,0.0783
134,0.00528257479891181,0.0005,0.0778
135,0.00933748483657837,0.00032,0.0758
136,0.0029486834537237883,0.00038,0.0776
137,0.0005419969675131142,0.00058,0.0779
138,0.0011759639019146562,0.00062,0.0774
139,0.0004687666951213032,0.0004,0.0765
140,0.0015992640983313322,0.00038,0.0762
141,0.0007497310871258378,0.00048,0.0775
142,0.0036062360741198063,0.00034,0.0775
143,0.0029583037830889225,0.00046,0.0777
144,0.0018145799404010177,0.00046,0.0769
145,0.00915181078016758,0.0004,0.0777
146,0.005363053176552057,0.0003,0.0775
147,0.007111400365829468,0.00034,0.0763
148,0.001073300838470459,0.0004,0.0765
149,0.0018635630840435624,0.00028,0.0764
150,0.007129192352294922,0.00026,0.0766
151,0.0012986541260033846,0.00052,0.0768
152,0.007880687713623047,0.00038,0.0761
153,0.0006927251815795898,0.00024,0.0763
154,0.0010372281540185213,0.00034,0.0768
155,0.00706216087564826,0.00034,0.0776
156,0.0004960537189617753,0.00048,0.0767
157,0.00080533028813079,0.00016,0.0769
158,0.013266205787658691,0.00024,0.0766
159,0.003511273767799139,0.0003,0.0769
160,0.012334143742918968,0.00028,0.0765
161,0.0005216837162151933,0.00016,0.077
162,0.000847589981276542,0.00026,0.0781
163,0.003906613681465387,0.0002,0.0772
